scenario,year,region,fuel,household_Mtoe,nonenergy_industries_Mtoe,energy_industries_Mtoe,power_sector_Mtoe,modeled_final_demand_Mtoe
A,2025,South Korea,Gas,10.79926636436191,11.898687058748228,0.30464534324462345,23.207128472508668,22.69795342311014
A,2025,South Korea,Oil_pct,15.43447330685418,119.99175853833503,59.0979056768342,7.079973560796907,135.42623184518922
A,2025,South Korea,Electricity,8.329861587088935,37.608903682348924,1.1218856105679347,1.9962940615351503,45.93876526943786
A,2025,Rest of World,Coal,0.44543534442139815,4.0372699183777545,0.03781775424321572,5.2111713376265385,4.482705262799152
A,2025,Rest of World,Oil,1.684591260150185e-5,0.001629527104665182,0.5749678201161769,0.000135531388738042,0.001646373017266684
A,2025,Rest of World,Gas,0.0181696323969152,0.060676160807879985,0.014713021228730415,0.20414334831958825,0.07884579320479518
A,2025,Rest of World,Oil_pct,0.6794645219395712,3.764419646870734,0.19937687358779022,0.991268165869388,4.443884168810305
A,2025,Rest of World,Electricity,0.7766731186288917,2.351502850071524,0.0008532850679869137,0.25221600642826847,3.1281759687004156
A,2025,Southeast Asia,Coal,1.9001523790135952,31.89401814393182,0.05085503164262429,138.36372499481854,33.794170522945414
A,2025,Southeast Asia,Oil,0.00015631702846118935,2.0510229040343293,230.98626029583946,0.03254483292911984,2.0511792210627906
A,2025,Southeast Asia,Gas,0.5503836517987635,46.56707950122158,31.805697447265636,97.34250817606791,47.11746315302034
A,2025,Southeast Asia,Oil_pct,68.88070381218066,252.52662937858582,46.53551433214334,15.227842934208162,321.4073331907665
A,2025,Southeast Asia,Electricity,26.96004307111929,45.820992811268766,0.032311870612684764,3.985115175184172,72.78103588238805
A,2025,"Central, Western and South Asia",Coal,8.404487498886258,28.513636124822344,10.443268671885427,71.74924443335907,36.9181236237086
A,2025,"Central, Western and South Asia",Oil,0.01763674083346853,1.6728618776426782,488.04128859894934,41.7529001480443,1.6904986184761468
A,2025,"Central, Western and South Asia",Gas,94.97348610603156,211.47258082599706,240.74981820968117,351.4465360040588,306.4460669320286
A,2025,"Central, Western and South Asia",Oil_pct,121.36784759834268,364.93886694949094,70.06704599110822,91.43531320391787,486.3067145478336
A,2025,"Central, Western and South Asia",Electricity,75.24595366787666,109.78332060084314,4.497882012015269,10.297642557566764,185.0292742687198
A,2025,India,Coal,3.1370046631546913,73.90960959424699,35.015464710532115,368.53044561200556,77.04661425740167
A,2025,India,Oil,7.597700773812373e-5,0.19390093401148725,289.7016585507639,0.0010802723525792214,0.19397691101922537
A,2025,India,Gas,2.1061877862809424,33.23539316359592,13.360663441559677,20.421840963213967,35.341580949876864
A,2025,India,Oil_pct,82.50958330907162,214.99222477221667,90.37530523204526,15.851628070955917,297.5018080812883
A,2025,India,Electricity,42.44785489548878,113.6297909073616,0.7189045487615049,11.290964176958008,156.07764580285038
A,2025,Canada,Coal,0.01993002613235706,0.7062591969940668,1.8374875022689532,21.48739658052727,0.7261892231264239
A,2025,Canada,Oil,0.01046315742749441,0.07025608317034977,70.00310633657384,0.013362445765136616,0.08071924059784419
A,2025,Canada,Gas,15.617887303070383,38.33519885214158,42.6910875250341,30.116177263834086,53.95308615521196
A,2025,Canada,Oil_pct,28.25920411455455,98.88256447049189,40.15026590666255,3.003235875343908,127.14176858504644
A,2025,Canada,Electricity,13.539539927824745,16.7417464622033,1.4582220116014708,1.4833333083710938,30.281286390028043
A,2025,United States,Coal,0.09910987319947853,8.745115232510672,16.037349091486952,339.3788110070024,8.844225105710152
A,2025,United States,Oil,0.0012442756643477814,0.1235494966430028,879.5764880329249,0.17162185578429798,0.12479377230735059
A,2025,United States,Gas,124.08585636637501,235.88263877659392,188.46142395188787,239.51302856988855,359.96849514296895
A,2025,United States,Oil_pct,280.9466290171994,694.3290534894782,75.22663046754717,6.237435948777785,975.2756825066776
A,2025,United States,Electricity,128.18349743550323,186.27831708354594,9.392432932079746,22.506500032555323,314.4618145190492
A,2025,Rest of America,Coal,0.1043960777378443,5.4653324491567705,4.188106877523317,24.47117374125201,5.569728526894615
A,2025,Rest of America,Oil,0.0010218442863193591,1.4650644632974466,162.7065758782269,3.773084450876791,1.466086307583766
A,2025,Rest of America,Gas,15.320529206788898,57.345562397572145,61.66764603882155,95.24269335837057,72.66609160436104
A,2025,Rest of America,Oil_pct,72.65951506069565,197.58888056557134,50.404813287057195,49.502783131221065,270.248395626267
A,2025,Rest of America,Electricity,21.691190837273258,36.13857648994772,0.6109646896381573,2.40858622566856,57.82976732722098
A,2025,Brazil,Coal,0.015435606066284756,5.62311850293969,11.08575164479548,9.489879583072407,5.638554109005974
A,2025,Brazil,Oil,0.00018787605278224783,0.011840592808488076,99.20607305429992,0.04238882083142781,0.012028468861270323
