year,target,target_name,iso3,country_name,excluded_target_receiver,TIC,X,B,Q_global,Q_cf,Q_ratio,beta_B,p_beta_B,B_fitted,B_cf,B_deployment_gap,B_cf_fitted,B_fitted_gap,X_cf,equipment_gap_inclusive,equipment_gap_target_origin,equipment_gap_other_origins,TIC_cf,total_deployment_gap,deployment_gap_pct_of_TIC,balance_gap_pct_of_TIC,cf_Q_below_balance_fit_range,annual_cost_interpolated,tfp_start_year,technology,region,alpha,cost_actual,cost_cf,annual_cost_reduction_actual,tfp_growth_factor_actual,tfp_growth_rate_actual,tfp_raw_actual,annual_cost_reduction_cf,tfp_growth_factor_cf,tfp_growth_rate_cf,tfp_raw_cf,tfp_actual,tfp_cf,tfp_multiplier,capacity_weight_MW,B_cf_fixed,TIC_cf_equipment_only,scenario_scope
2015,,,ITA,Italy,,1798.431800966316,,,,,,,,,,,,,,,,,1987.066045411716,,,,,True,2010,pv,"EU, UK and EFTA",1.0,1798.431800966316,1987.066045411716,0.19760133204189734,1.246263285237925,0.24626328523792496,3.380097201593195,0.17450346995766797,1.2113921301991655,0.21139213019916547,3.0787337139785587,0.6438436223409375,0.586439663834759,0.9108417688483662,18737.0,,,
2016,,,ITA,Italy,,1443.0592815088635,,,,,,,,,,,,,,,,,1640.316125452312,,,,,True,2010,pv,"EU, UK and EFTA",1.0,1443.0592815088635,1640.316125452312,0.19760133204189734,1.246263285237925,0.24626328523792496,4.2124910428810525,0.1745034699576672,1.2113921301991644,0.21139213019916436,3.729553792092471,0.8023986679581027,0.7104083936060706,0.8853558984760984,19111.0,,,
2017,CHN,中国,ITA,Italy,False,1157.9088452672888,713.1596128949234,444.74923237236544,384.35013,254.20964,0.6614012072794148,-0.5895247210083466,0.000275514728803,768.6759779050053,567.486504299149,122.7372719267836,980.807187261928,212.13120935692268,786.5887654342168,73.4291525392934,34.64684407775142,38.78230846154198,1354.0752697333662,196.166424466077,16.941439325545044,10.599907965851251,False,False,2010,pv,"EU, UK and EFTA",1.0,1157.9088452672888,1354.0752697333662,0.19760133204189723,1.246263285237925,0.24626328523792496,5.249872926136273,0.17450346995766797,1.2113921301991655,0.21139213019916547,4.517952112895274,1.0,0.860583137241825,0.860583137241825,19499.29,,,
2018,CHN,中国,ITA,Italy,False,1036.445952097704,616.2784775319691,420.16747456573455,478.49221,304.14615000000003,0.6356344860870359,-0.5895247210083466,0.000275514728803,675.540367130325,548.8283064628282,128.66083189709366,882.3997526762612,206.85938554593625,681.1537849564911,64.875307424522,32.06679709982923,32.808510324692776,1229.9820914193194,193.53613932161568,18.67305660559629,12.413655689106797,False,False,2010,pv,"EU, UK and EFTA",1.0,1036.445952097704,1229.9820914193194,0.10489849323289913,1.1171917290272118,0.11719172902721176,5.865114611523331,0.09164422472502742,1.100890231800734,0.10089023180073409,4.973769348829895,1.1171917290272118,0.9474075694419557,0.8480259429300514,19911.59,,,
2019,CHN,中国,ITA,Italy,False,988.6556563299956,446.3330178184256,542.3226385115704,580.10487,376.20887,0.6485187238645316,-0.5895247210083466,0.000275514728803,603.0431469997687,700.0580566938136,157.73541818224317,778.4392234663701,175.39607646660136,494.0332429356571,47.70022511723144,28.52057399395375,19.17965112327769,1194.0912996294705,205.4356432994746,20.779291756856523,15.954535552628633,False,False,2010,pv,"EU, UK and EFTA",1.0,988.6556563299956,1194.0912996294705,0.04610978090172846,1.0483386662097414,0.048338666209741366,6.148626429011634,0.029179930374785612,1.0300569912878403,0.03005699128784034,5.123265890815402,1.1711952871089422,0.9758837905027066,0.8332374636783625,20620.27,,,
2020,CHN,中国,ITA,Italy,False,918.8087537918008,423.1437583579033,495.6649954338971,710.6335,457.9075,0.6443652037231569,-0.5895247210083466,0.000275514728803,535.0423632020645,642.2581244511179,146.59312901722075,693.281365151152,158.23900194908754,461.7647758332212,38.62101747531791,20.557199892404277,18.06381758291364,1104.022900284339,185.21414649253865,20.1580737806627,15.954694424955202,False,False,2010,pv,"EU, UK and EFTA",1.0,918.8087537918008,1104.022900284339,0.07064836183456902,1.0760189781061031,0.07601897810610314,6.616038726901277,0.07542840264649786,1.0815820028026002,0.0815820028026002,5.54123218307837,1.260228355997648,1.0554983446345105,0.8375453064606971,21354.04,,,
2021,CHN,中国,ITA,Italy,False,891.5029479724125,501.8744579783951,389.6284899940175,854.92824,549.2222399999999,0.6424191111057461,-0.5895247210083466,0.000275514728803,479.7983775629638,505.7623294301285,116.13383943611096,622.8085248508569,143.01014728789306,540.2201689611152,38.345710982720064,17.863719658649103,20.48199132407096,1045.9824983912438,154.47955041883102,17.32799098086789,13.026747662499565,False,False,2010,pv,"EU, UK and EFTA",1.0,891.5029479724125,1045.9824983912438,0.029718704471089263,1.0306289574044496,0.030628957404449597,6.818681095253725,0.05257173730558207,1.055488884357399,0.05548888435739907,5.848708974882704,1.2988278366333794,1.114066770219361,0.8577478390877982,22280.95,,,
2022,CHN,中国,ITA,Italy,False,818.4876080028005,450.636082963491,367.85152503930937,1045.85862,654.1026199999999,0.625421646378934,-0.5895247210083466,0.000275514728803,426.0394598222403,485.1026757675425,117.25115072823309,561.8377738687958,135.7983140465555,483.5932650729419,32.95718210945094,24.19939000173292,8.757792107718021,968.695940840484,150.20833283768405,18.351937325503176,14.325342202106,False,False,2010,pv,"EU, UK and EFTA",1.0,818.4876080028005,968.695940840484,0.08190140047845529,1.089207630336368,0.08920763033636803,7.4269594777807,0.07388895862945044,1.0797841245042303,0.07978412450423034,6.315343099923755,1.4146931901543545,1.2029516121205683,0.8503268556691904,24555.25,,,
2023,CHN,中国,ITA,Italy,False,840.9617751669032,308.42767998020554,532.5340951866979,1408.5874199999998,799.9514199999999,0.5679103821614423,-0.5895247210083466,0.000275514728803,357.4521365207164,743.3708824513245,210.83678726462665,498.971826520064,141.51968999934763,339.35432750536734,30.926647525161822,22.718922993823814,8.207724531338009,1082.7252099566917,241.76343478978848,28.7484451646814,25.07091207835011,False,False,2010,pv,"EU, UK and EFTA",1.0,840.9617751669032,1082.7252099566917,-0.027458164234082982,0.973275637695135,-0.026724362304864968,7.228478721872938,-0.11771420144206535,0.8946830940412214,-0.10531690595877863,5.650230704571664,1.3768864167904442,1.0762604703139054,0.7816624938625618,29351.4,,,
2024,CHN,中国,ITA,Italy,False,804.1602225425654,212.89001534158663,591.270207200979,1864.01976,978.62376,0.5250071812543446,-0.5895247210083466,0.000275514728803,303.0347030331993,864.4811002435245,273.2108930425454,443.0593158587208,140.02461282552144,233.6491525083764,20.75913716678975,12.666280874374175,8.092856292415572,1098.130252751901,293.9700302093352,36.55615161862532,33.97468382341976,False,False,2010,pv,"EU, UK and EFTA",1.0,804.1602225425654,1098.130252751901,0.04376126681505099,1.045763955481384,0.04576395548138401,7.559282500298863,-0.014228026329806687,0.9859715705340014,-0.014028429465998582,5.57096684166596,1.4398981854713646,1.061162226219064,0.7369703197949946,35437.15,,,
2011,CHN,中国,JPN,Japan,False,6644.276501864862,3597.0302141004536,3047.246287764405,70.26885,67.62285,0.962344623542295,-0.1713694705319817,0.0200315133339475,2203.456688815622,3067.355966314557,20.10967855015133,2217.997950507919,14.541261692297212,3666.109026368378,69.07881226792476,6.605938751112963,62.4728735168118,6733.4649926829325,89.18849081807609,1.3423356296662765,0.3026616749695338,True,False,2011,pv,Japan,1.0,6644.276501864862,6733.4649926829325,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3961756594794273,0.3961756594794273,1.0,4914.0,,,
2012,CHN,中国,JPN,Japan,False,4666.397750554367,2561.700699087217,2104.697051467151,99.31435,93.09835,0.9374108575447556,-0.1713694705319817,0.0200315133339475,2076.6169746323494,2128.138738292481,23.441686825329725,2099.745911284568,23.128936652218727,2646.098136416381,84.39743732916382,9.180147116655176,75.21729021250864,4774.236874708862,107.83912415449356,2.3109715441998544,0.5023508084484408,False,False,2011,pv,Japan,1.0,4666.397750554367,4774.236874708862,0.29768158365404573,1.4238555856228765,0.4238555856228765,1.4238555856228765,0.290968783546526,1.4103751383499474,0.41037513834994743,1.4103751383499474,0.5640969256376093,0.5587563005491789,0.9905324336196413,6632.0,,,
2013,CHN,中国,JPN,Japan,False,3986.820627069337,1968.6390921824875,2018.181534886848,134.44763,117.28163,0.8723220334936361,-0.1713694705319817,0.0200315133339475,1971.5793603935224,2065.9813962671888,47.7998613803411,2018.2754670113227,46.6961066178003,2111.033249568935,142.39415738644738,17.206500085363345,125.18765730108404,4177.014645836124,190.19401876678847,4.770568745316186,1.198946876510926,False,False,2011,pv,Japan,1.0,3986.820627069337,4177.014645836124,0.14563206134845585,1.1704559063607982,0.17045590636079822,1.666560179997109,0.12509271000701183,1.142978246309977,0.1429782463099769,1.612028102270414,0.6602505783725077,0.6386462965163509,0.9672786627322455,13599.0,,,
2014,CHN,中国,JPN,Japan,False,3654.829146959118,1747.6219031195446,1907.2072438395755,172.65223999999998,144.88624,0.8391796133082317,-0.1713694705319817,0.0200315133339475,1888.8621809571275,1965.3813418545035,58.17409801492795,1946.4767134137448,57.6145324566171,1914.1447436900703,166.52284057052572,24.301863310659424,142.2209772598663,3879.526085544576,224.6969385854537,6.147946444292899,1.5917049929223035,False,False,2011,pv,Japan,1.0,3654.829146959118,3879.526085544576,0.08327223900069514,1.090836388449633,0.09083638844963304,1.8179444878820168,0.0712203775938639,1.0766816754757789,0.07668167547577887,1.7356411180665494,0.7202253563836477,0.6876187645696257,0.9547272370723737,23339.0,,,
2015,CHN,中国,JPN,Japan,False,2644.6984988513204,1496.46109694369,1148.2374019076306,219.86211,176.96611,0.8048958958867447,-0.1713694705319817,0.0200315133339475,1812.2170707048165,1191.7496269664018,43.512225058771264,1880.8906715689332,68.6736008641169,1676.2588436788617,179.79774673517164,26.898736946636472,152.89900978853518,2868.0084706452644,223.3099717939429,8.443683538631483,1.645262213355135,False,False,2011,pv,Japan,1.0,2644.6984988513204,2868.0084706452644,0.27638245386880644,1.3819454839735155,0.38194548397351546,2.5123001751430984,0.2607322628060955,1.3526898979736044,0.3526898979736044,2.3477842069162334,0.9953121786975977,0.9301349564904229,0.9345157995630461,34150.0,,,
2016,CHN,中国,JPN,Japan,False,2901.881615980112,1224.9778604925,1676.903755487613,291.30835,214.17235,0.735208414039625,-0.1713694705319817,0.0200315133339475,1726.9049412531112,1767.6704609235046,90.76670543589172,1820.378088776076,93.4731475229646,1439.698536097371,214.72067560487105,32.78494572568776,181.9357298791833,3207.3689970208784,305.4873810407628,10.52721721515108,3.1278569372388123,False,False,2011,pv,Japan,1.0,2901.881615980112,3207.3689970208784,-0.09724477752019545,0.9113736702033146,-0.08862632979668539,2.2896442312725958,-0.11832619388995824,0.894193487967607,-0.105806512032393,2.0993733489776885,0.907101313297687,0.8317206210247695,0.9168993681655276,42040.0,,,
2017,CHN,中国,JPN,Japan,False,2632.300624889974,1063.9791124449694,1568.3215124450044,384.35013,254.20964,0.6614012072794148,-0.1713694705319817,0.0200315133339475,1646.7966943648687,1683.4565836238864,115.13507117888209,1767.6928582689493,120.8961639040806,1320.5042469728824,256.525134527913,35.34571534694037,221.17941918097264,3003.960830596771,371.6602057067951,14.119215799005858,4.373933208472134,False,False,2011,pv,Japan,1.0,2632.300624889974,3003.960830596771,0.09289868670231294,1.1024126912181265,0.10241269121812646,2.524132858929281,0.06341900997766092,1.0677133218090924,0.0677133218090924,2.2415288921544465,1.0,0.8880391870914779,0.8880391870914779,49499.63,,,
2018,CHN,中国,JPN,Japan,False,2502.2411546120584,951.1603439772696,1551.080810634789,478.49221,304.14615000000003,0.6356344860870359,-0.1713694705319817,0.0200315133339475,1586.1145595484602,1676.326689963517,125.24587932872804,1714.1893261013677,128.07476655290748,1206.850019668163,255.68967569089344,35.947126859826575,219.74254883106687,2883.1767096316794,380.9355550196215,15.22377466766111,5.005348069584678,False,False,2011,pv,Japan,1.0,2502.2411546120584,2883.1767096316794,0.04940904889362785,1.051977192541252,0.05197719254125199,2.655330198537549,0.04020828758312944,1.0418927222051961,0.04189272220519613,2.3354326393483937,1.051977192541252,0.9252415660636293,0.8795262602875747,56161.63,,,
2019,CHN,中国,JPN,Japan,False,2465.183959629792,783.5391603702968,1681.6447992594944,580.10487,376.20887,0.6485187238645316,-0.1713694705319817,0.0200315133339475,1534.6263181598365,1811.1941499649768,129.54935070548277,1652.849764145991,118.2234459861545,983.9997134883062,200.4605531180093,29.262940358041668,171.19761275996763,2795.193863453284,330.0099038234921,13.386826672077294,5.255159567277803,False,False,2011,pv,Japan,1.0,2465.183959629792,2795.193863453284,0.014809601750000678,1.0150322229858382,0.015032222985838173,2.6952457141829953,0.030515939548372395,1.0314764737175326,0.031476473717532594,2.408943823439911,1.0677907482755482,0.9543649079001998,0.8937752171401299,63192.0,,,
2020,CHN,中国,JPN,Japan,False,2156.0849452022517,688.6836572393186,1467.4012879629336,710.6335,457.9075,0.6443652037231569,-0.1713694705319817,0.0200315133339475,1482.1708912549786,1582.187067320257,114.78577935732346,1598.1120058560305,115.94111460105182,868.8145304104312,180.1308731711126,28.774885773516637,151.35598739759595,2451.0015977306894,294.9166525284361,13.678341068365066,5.323805985137378,False,False,2011,pv,Japan,1.0,2156.0849452022517,2451.0015977306894,0.12538578032690062,1.143361241455422,0.14336124145542195,3.081639485795675,0.12313717135074376,1.1404292294388025,0.14042922943880254,2.747229948326941,1.2208705555629447,1.0883856365200588,0.8914832383832888,71868.0,,,
2021,CHN,中国,JPN,Japan,False,1923.3335172935458,751.9509647914613,1171.3825525020852,854.92824,549.2222399999999,0.6424191111057461,-0.1713694705319817,0.0200315133339475,1435.9524388423793,1263.6674563905508,92.28490388846558,1549.080923233682,113.12848439130288,947.493881619648,195.5429168281868,30.411738029299173,165.13117879888762,2211.161338010199,287.82782071665235,14.96504990573213,4.798174786571907,False,False,2011,pv,Japan,1.0,1923.3335172935458,2211.161338010199,0.10795095454222592,1.1210145956569333,0.12101459565693329,3.454562842129678,0.09785397934564855,1.1084680052954978,0.10846800529549783,3.045216500910018,1.3686137121938498,1.2064406555056602,0.8815056029007405,78413.0,,,
2022,CHN,中国,JPN,Japan,False,2022.7323093139553,667.9109845728738,1354.8213247410818,1045.85862,654.1026199999999,0.625421646378934,-0.1713694705319817,0.0200315133339475,1387.1959227338996,1468.2897415463128,113.46841680523109,1503.3757630396815,116.17984030578214,861.9935666166828,194.08258204380897,39.07417465452828,155.0084073892807,2330.283308162996,307.55099884904007,15.204730622676973,5.609660570642481,False,False,2011,pv,Japan,1.0,2022.7323093139553,2330.283308162996,-0.05168047617673732,0.9508591465303077,-0.049140853469692325,3.2848026757027395,-0.05387303409528399,0.9488809065680932,-0.05111909343190679,2.8895477940796144,1.30135886630632,1.1447685029168155,0.8796716513455209,83057.0,,,
2023,CHN,中国,JPN,Japan,False,1920.0374804638245,473.571727487674,1446.4657529761507,1408.5874199999998,799.9514199999999,0.5679103821614423,-0.1713694705319817,0.0200315133339475,1318.189585120835,1593.7386127563836,147.27285978023292,1452.401922698706,134.2123375778708,644.5029998079315,170.93127232025745,34.47868778017424,136.4525845400832,2238.241612564315,318.2041321004904,16.57280836120041,7.670311714157586,False,False,2011,pv,Japan,1.0,1920.0374804638245,2238.241612564315,0.050770350766267014,1.053485845924905,0.05348584592490502,3.460493125509092,0.039498071018342906,1.0411223234712497,0.04112232347124967,3.0083727131533924,1.370963146122589,1.1918440435934592,0.8693479813547713,87068.0,,,
2024,CHN,中国,JPN,Japan,False,1911.450682621868,315.6578779059117,1595.7928047159564,1864.01976,978.62376,0.5250071812543446,-0.1713694705319817,0.0200315133339475,1256.3999687750404,1782.0982204922093,186.3054157762529,1403.0819928273854,146.682024052345,447.1342773697147,131.47639946380306,25.284005173714323,106.19239429008874,2229.2324978619235,317.78181524005595,16.625164234118042,9.74680735789136,False,False,2011,pv,Japan,1.0,1911.450682621868,2229.2324978619235,0.004472203240471151,1.0044922936908727,0.004492293690872673,3.4760386769441247,0.0040250858762606034,1.0040413526678047,0.0040413526678046985,3.0205306082434458,1.3771219152143344,1.1966607056986427,0.8689577099006482,89601.33,,,
2011,CHN,中国,KOR,South Korea,False,7012.584479616135,2027.4340459964749,4985.150433619665,70.26885,67.62285,0.962344623542295,-0.4321698509914313,0.0028752765744617,2868.182802656054,5068.53290009997,83.38246648030508,2916.1565116917923,47.97370903573847,2065.499879716209,38.06583371973389,7.626440855359155,30.43939286437473,7134.032779816176,121.44830020003896,1.7318622050552024,1.189040456092578,True,False,2011,pv,South Korea,1.0,7012.584479616135,7134.032779816176,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2685308791817281,0.2685308791817281,1.0,735.0,,,
2012,CHN,中国,KOR,South Korea,False,3628.137387695874,1433.8467999047348,2194.2905877911394,99.31435,93.09835,0.9374108575447556,-0.4321698509914313,0.0028752765744617,2469.867588676854,2256.4471023618235,62.15651457068407,2539.830227908603,69.96263923174865,1481.6036789149375,47.75687901020265,10.23481658642095,37.522062423781705,3738.050781276759,109.91339358088672,3.0294716499335643,1.7131797373902062,False,False,2011,pv,South Korea,1.0,3628.137387695874,3738.050781276759,0.482624787160571,1.9328332227434268,0.9328332227434268,1.9328332227434268,0.4760255669342357,1.9084900653434926,0.9084900653434926,1.9084900653434926,0.5190254046149453,0.5124885151562817,0.9874054537590252,1039.0,,,
